Item_Identifier,Item_Outlet_Sales,Outlet_Identifier
NCF30,3424.3360940295447,OUT027
FDK03,4226.130405697775,OUT035
FDT45,1026.4226902949754,OUT017
NCC54,5194.851031781582,OUT027
FDP08,2849.080068881392,OUT018
FDU44,2638.047544133017,OUT046
DRG39,1015.4200326846137,OUT035
FDU32,2075.7957797396566,OUT049
FDY27,2944.7068679685917,OUT049
NCP54,1985.1709650661264,OUT013
NCZ41,2109.9273217010928,OUT049
DRL49,2299.7546560537826,OUT013
FDI05,994.9651032872719,OUT018
FDY56,3549.7117595701807,OUT045
DRC13,2078.6195782868585,OUT013
NCV29,2936.134811123554,OUT017
FDR24,1579.7454063045925,OUT049
FDZ34,2770.330602645518,OUT018
FDP37,2146.723060844944,OUT035
FDX08,4326.774891919289,OUT027
FDS57,2187.4504005081108,OUT045
NCG18,1730.9549415522997,OUT049
FDK25,2427.6984664865863,OUT018
FDH53,1484.1887042353976,OUT049
DRI59,3253.6584485160674,OUT018
FDA52,2842.8228655001135,OUT046
FDT20,-1255.3819481733105,OUT010
FDE36,740.6856422658965,OUT019
FDI24,2873.7741957668472,OUT017
FDB28,2872.3705402559326,OUT018
FDV11,2957.2584972188647,OUT017
FDP01,2496.710773126979,OUT046
FDD34,4038.5354565321945,OUT027
FDJ50,2326.4805262796867,OUT027
FDZ44,1932.900533208856,OUT013
DRO59,1364.563348701207,OUT035
DRB48,639.3625262663244,OUT045
FDR21,2503.1284416176977,OUT018
NCE42,1799.2164139152237,OUT010
FDO23,1499.1550037570391,OUT046
NCE30,3055.3779958900222,OUT018
FDQ22,800.1230528220245,OUT035
FDY01,1805.607393141437,OUT045
FDS08,2922.990188766144,OUT017
FDG28,3677.3764431580403,OUT018
FDQ51,599.8385665364729,OUT018
FDB05,4035.2367597317493,OUT017
FDO56,2009.0335078607072,OUT049
FDE02,1201.369174432678,OUT018
FDN45,3620.134453302552,OUT017
FDS09,885.7734171523668,OUT013
NCA54,2580.4106204080035,OUT018
FDP09,1455.5567225042416,OUT010
FDC53,1536.8643864292803,OUT045
NCM55,3033.461441808145,OUT017
FDL09,2433.2214512462992,OUT018
FDA11,-385.8742397621079,OUT019
FDA50,1449.6492090247862,OUT045
FDC23,2959.8857129663365,OUT017
FDE22,2629.47324877929,OUT049
FDD23,3013.655169955805,OUT046
NCA29,2823.056915468944,OUT049
FDK38,2354.234671982754,OUT046
DRC13,1996.6346107528325,OUT046
NCP43,2920.459678627995,OUT049
FDX28,1718.0394819467617,OUT049
FDF08,1595.8550370581702,OUT049
FDZ33,2379.482231306748,OUT046
FDD10,2987.359303322024,OUT049
FDO58,2692.1984247012747,OUT017
FDI50,3795.8429126965248,OUT017
FDO58,2572.2377564121452,OUT045
FDX08,2908.4883187492633,OUT013
NCK17,-1229.8317348856438,OUT010
FDF39,4337.896101392678,OUT035
FDU45,-71.34150611890198,OUT010
NCJ18,1554.0763635802552,OUT018
DRC27,1967.5537905217875,OUT019
DRC25,1514.921540623995,OUT035
FDU59,2697.5331168509356,OUT035
FDU28,3190.135559324412,OUT035
NCP30,678.2255746345649,OUT046
FDB39,642.43853458331,OUT018
FDE41,1487.8119528459363,OUT013
DRH11,-1011.7994693937595,OUT010
FDA58,3668.2279388902234,OUT045
FDU50,1904.8309686787252,OUT046
FDM34,2105.9671339371853,OUT013
FDM44,3096.798796092767,OUT027
FDR39,2849.3874703514934,OUT045
FDM25,2765.259602827287,OUT045
FDQ49,2637.949408137797,OUT049
DRH25,596.7759970512607,OUT018
FDM09,4198.855661261861,OUT027
FDL44,685.413065779452,OUT019
NCR42,262.89190964797433,OUT018
DRL59,869.0133348451675,OUT046
FDX43,2719.2808662762877,OUT013
DRK47,1649.3969340720666,OUT010
FDU48,1827.2300841090919,OUT018
FDY12,800.9537713160531,OUT045
NCN43,1673.3896830235751,OUT018
NCM55,2614.9086378478028,OUT018
FDQ21,3439.485021489492,OUT027
FDX13,4111.34723133773,OUT035
NCK30,5421.0314612171405,OUT027
FDG20,2910.476941734996,OUT049
DRG27,762.8807560345788,OUT017
FDY14,3886.2348652712462,OUT018
FDP59,1838.7171588599513,OUT035
FDU60,2838.6421796651207,OUT017
NCC18,768.4976752283561,OUT019
DRJ39,3543.1810824967924,OUT017
FDS07,1927.2310326760721,OUT049
FDM08,5020.101437841764,OUT027
FDP51,1897.3769322029766,OUT045
FDU16,1535.4327835403692,OUT035
FDH12,1735.0275862192518,OUT013
DRE48,1201.8543984712412,OUT010
NCL42,5290.379281636995,OUT027
FDR21,2747.295892363166,OUT045
NCW29,2220.761464462124,OUT035
FDO11,4030.22602735994,OUT013
NCM31,2326.5000630658355,OUT049
FDV35,549.9885810455797,OUT019
FDF58,1138.1877317262424,OUT017
NCE43,2744.017638931817,OUT049
FDA02,2483.95479137352,OUT035
DRL37,-1166.818878457666,OUT010
FDR24,1241.125036670303,OUT018
FDW59,1458.856799220058,OUT049
FDS22,907.8829567703797,OUT049
FDW24,933.9664100396419,OUT017
FDU24,1715.365926949717,OUT035
FDA21,4430.724649224727,OUT027
FDH58,3350.760727045013,OUT027
FDW36,1396.452387370609,OUT018
FDI45,4205.275864037874,OUT027
FDU01,2729.616700555306,OUT018
FDF35,3190.691936074502,OUT027
FDU43,1909.327243492483,OUT019
FDE24,383.58745866308925,OUT019
FDK50,2705.13992759299,OUT049
FDG31,977.5334580704728,OUT045
FDC60,1417.2860062099235,OUT045
FDL36,1484.6677384145257,OUT013
FDP21,3081.8180248639865,OUT013
FDW16,1439.769082934939,OUT045
FDX02,3662.9659273934126,OUT017
FDQ58,3942.2967851362378,OUT027
FDT51,1828.3070889063658,OUT046
FDD59,1439.9497383212497,OUT049
NCM42,1456.1045464079277,OUT018
FDA57,418.6382547214855,OUT018
FDZ48,1946.1710023830615,OUT035
FDE46,2370.394315052888,OUT045
NCZ30,27.380808033005906,OUT019
FDB56,3143.047402623366,OUT017
FDA25,3180.5524782741827,OUT027
FDD20,2050.716557690509,OUT013
FDL25,1556.7039911129812,OUT013
NCO18,2885.196744390831,OUT049
FDJ45,698.6678505865777,OUT017
FDR12,2895.706733132535,OUT035
NCF19,-1148.4615530865062,OUT010
FDK25,2666.9654334744423,OUT046
NCR17,1816.18138389825,OUT046
FDC52,2480.2585171265855,OUT046
NCA54,2958.522935059593,OUT017
FDR45,1891.8315519754374,OUT010
NCM19,1907.3303067864067,OUT049
FDF39,5665.727883618887,OUT027
FDX23,1663.4033733601277,OUT049
FDD58,3053.867369470359,OUT027
FDX28,1664.7880410991004,OUT013
NCD31,2598.329244677093,OUT013
FDU57,2156.307198556718,OUT018
FDI27,818.5334957953656,OUT046
NCM42,1717.0322286907697,OUT046
FDD32,2819.1264763917156,OUT027
FDI34,3684.9213404767906,OUT013
NCM29,2156.4395838483483,OUT049
FDG46,1579.2497268423126,OUT018
DRC01,-1054.0244909795567,OUT010
FDB15,5585.933010444391,OUT027
NCA17,3838.8283011681838,OUT027
FDF10,2399.2390395473044,OUT046
FDR26,4292.255944670682,OUT027
FDI02,1933.7692615718024,OUT049
NCM54,108.48012444632661,OUT010
FDF14,2451.442776468009,OUT013
FDJ33,51.66364881185041,OUT010
FDM20,4038.9096909126806,OUT035
FDC03,4591.879945043493,OUT027
NCX05,1831.0454654600185,OUT046
NCM41,2920.1427531909244,OUT027
NCU29,419.5492906904666,OUT010
FDQ59,1517.3201545592406,OUT017
FDH46,-229.18525865902018,OUT010
FDH09,884.2102982514182,OUT013
NCD06,677.6703160036968,OUT045
FDC15,2596.406887818761,OUT035
DRD37,2210.779245025758,OUT027
FDT28,3830.1715628269653,OUT027
FDR28,4102.2603483477415,OUT027
FDT38,1508.486118057659,OUT017
FDV34,2729.69264817023,OUT027
FDY52,1191.6132901832336,OUT035
FDB34,1432.1737836945965,OUT013
DRL23,1416.4533967208386,OUT018
DRB24,2454.201233784692,OUT046
FDJ50,902.4503501822821,OUT046
FDQ49,2653.3249153258726,OUT035
FDP20,2147.489179105491,OUT035
FDV19,4026.602043704052,OUT027
NCR54,3017.093142858932,OUT045
FDO09,2235.108881377902,OUT010
FDS57,2005.522789759123,OUT018
FDN10,1992.2476687766257,OUT049
FDV23,2104.3285667208706,OUT049
FDY28,3536.9928285242086,OUT049
DRG51,2609.188044005238,OUT013
FDD45,-394.9658663568878,OUT019
NCL18,4457.709673854524,OUT027
NCM29,2098.527218786395,OUT013
FDF17,4564.637704340579,OUT027
FDE22,2673.6383334834172,OUT017
FDQ22,755.8371816228222,OUT017
FDS01,2894.71244135132,OUT013
FDW35,2173.571119925588,OUT027
FDJ33,2020.9305573322094,OUT046
NCF54,2844.015328987599,OUT035
FDE09,1808.5296490623093,OUT013
NCE06,2459.576747497693,OUT045
DRH49,1412.9650886233162,OUT049
FDY43,2646.817045835501,OUT045
NCT05,4108.017179227509,OUT017
FDZ34,2984.8999080830695,OUT045
FDL38,1569.241311596168,OUT017
FDZ31,3165.8331054525584,OUT017
FDR14,1041.5190668375199,OUT035
NCN54,1360.160072674585,OUT049
NCC42,3655.913078868781,OUT027
FDK08,1745.3097880501073,OUT017
FDP59,1771.6655488514277,OUT013
FDV22,2696.2569340314617,OUT035
FDD33,3853.7789191602865,OUT035
DRE60,5005.009543634984,OUT027
FDK52,3594.8495374092354,OUT046
FDA02,2481.6204204074356,OUT017
FDM56,1857.057841069701,OUT049
FDE57,2412.0535900389755,OUT035
FDM32,1394.551975894513,OUT045
NCQ30,3372.5394842017054,OUT027
FDQ27,3188.3149368976215,OUT027
FDT60,3442.09089797403,OUT027
FDU43,3944.126565131934,OUT049
NCO55,1821.748966392085,OUT035
FDG02,2967.839660906644,OUT045
FDJ28,3071.6277295732757,OUT013
FDP40,1773.5832833777258,OUT045
FDJ38,3006.524697480603,OUT045
NCC54,3881.5688885962713,OUT017
NCZ41,1996.4593243221207,OUT046
FDK38,431.3850833955338,OUT019
FDU52,2507.817091775269,OUT013
FDC40,1289.7958272919727,OUT046
NCR30,1290.6324337953747,OUT017
NCN18,1886.4191120125893,OUT017
FDB50,1401.0000190915139,OUT035
FDG04,3025.68982700788,OUT013
FDR26,2964.3614166789325,OUT035
NCT17,2692.913343146652,OUT018
FDX35,5076.261853728711,OUT027
FDS12,2009.4427741147033,OUT046
NCZ29,3434.5111676814345,OUT027
FDB38,735.1757025528177,OUT010
FDP12,716.0070789376845,OUT013
FDP22,909.6125796849642,OUT046
FDS26,3835.9551324372233,OUT018
FDR52,3077.4340651754173,OUT046
DRJ13,2548.3656273519814,OUT046
FDU48,3538.7362165008612,OUT027
FDE29,1124.995372083859,OUT035
NCT29,2018.4362704249152,OUT049
DRK37,2729.448720459039,OUT018
FDK55,1427.7790119122071,OUT046
FDR07,1544.6970977750066,OUT046
FDO21,5056.086839820013,OUT027
FDK46,4220.2278516150145,OUT049
FDB12,1651.9764150165242,OUT045
FDT31,4453.304407067932,OUT027
FDJ33,1954.3216435665195,OUT045
FDC26,3200.547539123019,OUT027
NCQ02,2907.896236775414,OUT045
FDP08,1172.2319509290094,OUT010
FDB11,5022.810452357115,OUT027
FDV55,2369.758035278336,OUT013
FDW20,2063.2528137105965,OUT049
NCJ18,-42.72534891254213,OUT019
FDC41,939.2550371554778,OUT018
FDE14,3137.771287701505,OUT027
FDG35,2890.854233114004,OUT013
FDF45,1152.115740880406,OUT035
FDS19,2761.9341967511086,OUT027
FDS58,705.1413598691328,OUT019
FDA26,3629.676546057624,OUT017
FDM32,1546.5676606499094,OUT049
FDL45,2025.7292085761633,OUT046
FDZ55,2652.1414395905967,OUT049
FDY37,2406.3061860234193,OUT049
FDO46,3086.5857768036535,OUT046
FDQ60,1947.0703374275631,OUT046
FDA19,1815.1811730490222,OUT018
FDL15,2456.3416975661844,OUT046
FDM10,3096.823807348193,OUT018
NCL05,816.7244908286917,OUT017
DRK49,-1199.2058341407956,OUT010
NCE18,5414.729742451635,OUT027
FDG40,689.8639199567327,OUT049
DRI59,3446.430068696056,OUT045
FDK28,4186.691164639136,OUT035
NCD06,-1166.7850810383045,OUT019
FDO11,2099.061069085581,OUT019
FDK27,1926.7299644816462,OUT046
FDT43,2294.0323784341776,OUT027
FDD38,1425.596270685384,OUT018
FDA16,3597.0553366539425,OUT049
FDL14,3946.550081525294,OUT027
NCM17,805.2301038935093,OUT049
FDD20,1943.2963484436818,OUT045
FDA40,1402.719661140847,OUT045
FDL43,1205.5301123648514,OUT045
FDV15,1565.904358728669,OUT045
FDE52,1514.5188487980636,OUT046
NCL17,339.8012370346247,OUT010
NCJ31,3656.481328114144,OUT045
FDR60,1198.6296846162722,OUT045
NCA18,1973.001912134237,OUT035
FDS21,2537.554890101202,OUT027
FDW09,1469.1764911773546,OUT035
FDL26,2606.920067422423,OUT035
FDS47,1161.1607617858476,OUT018
FDC39,3276.775223221073,OUT046
FDT51,1978.9190755684094,OUT035
FDK40,4330.002060508019,OUT035
NCG19,3614.3912955789824,OUT045
FDZ07,1065.7239040917348,OUT046
FDF08,2932.9251345380694,OUT027
FDO04,971.5689116470405,OUT013
FDK41,1057.4115620317975,OUT018
FDP15,4141.538141869189,OUT049
NCD43,1392.9318972129004,OUT018
NCP18,2381.931609321572,OUT013
FDZ51,1557.0761652171284,OUT046
DRH13,1878.803785823237,OUT035
FDF38,667.1799055558724,OUT045
NCI43,740.0418826466056,OUT045
FDM38,2392.63694339283,OUT027
FDS03,1086.6278178854566,OUT013
DRJ47,2809.825260348084,OUT017
FDT50,-317.07718640467954,OUT010
FDV02,2746.449480209147,OUT046
NCG18,1758.0384553171511,OUT017
FDW52,2670.5179349804416,OUT046
FDS40,774.6103038683599,OUT035
FDN31,3129.6021593845685,OUT017
FDA37,1945.6625528772615,OUT045
FDA15,3954.8837470654385,OUT046
FDL39,2911.6963883904345,OUT046
FDJ53,1880.2296518217518,OUT045
FDX22,3409.2088327689744,OUT013
NCZ42,3692.776962795286,OUT045
FDD56,4276.427137418892,OUT027
FDD40,3223.043267708517,OUT017
FDS50,3526.640459157933,OUT013
NCN14,2926.892913315204,OUT013
FDT15,2980.416154288838,OUT013
NCS18,3170.163143334447,OUT027
NCO26,-109.85732005392003,OUT010
FDF58,755.3867474317028,OUT018
NCB19,1397.0398766650737,OUT013
FDH26,2401.5959270484277,OUT017
DRB24,3882.872035190829,OUT027
FDA49,1118.6404690323825,OUT018
FDB32,1480.5239487064769,OUT045
FDI36,3267.4603402196103,OUT017
NCA17,473.6636721614119,OUT010
FDH22,2022.7065541339243,OUT013
NCM26,2151.857418918641,OUT018
FDT15,4400.276765128117,OUT027
FDB16,1142.8396779320008,OUT018
NCP54,3411.2098662306903,OUT027
FDJ36,1705.8083901392495,OUT013
FDO28,1855.640845363615,OUT045
FDU09,971.2876546709456,OUT013
FDF29,2215.1379170446253,OUT017
FDY08,2286.6935879468588,OUT013
DRJ59,356.8770023198281,OUT018
FDT23,2780.4987534771103,OUT027
FDU15,428.49697978947177,OUT018
FDT47,1650.8365805448013,OUT013
FDI53,679.1828649764074,OUT019
FDR59,3902.901571484431,OUT018
FDD53,836.6968265050667,OUT035
FDY51,3581.6268718369142,OUT017
FDT04,751.7986078863912,OUT049
FDU51,2946.066477100603,OUT049
FDG14,2610.1470922871054,OUT035
NCU06,3550.2934323553673,OUT045
DRG25,2948.7668328345703,OUT046
DRH49,1504.5564202474109,OUT035
FDN15,2376.619833074811,OUT035
FDL43,973.8351006014389,OUT018
NCT18,2961.8855592165105,OUT049
NCB31,4105.55013737198,OUT013
FDK57,2065.188164360256,OUT035
FDY04,741.6551106230685,OUT019
NCP54,1932.7369274991038,OUT046
FDF41,3868.9483982439788,OUT013
FDM01,1623.644959329504,OUT045
FDW03,1656.735619515515,OUT045
FDF28,1941.8245604885005,OUT045
FDY37,2419.374930066953,OUT017
FDQ03,3899.940219162525,OUT017
FDP51,3409.8611957553117,OUT027
FDJ40,1936.0748863765907,OUT017
FDC32,1596.0894168640136,OUT049
DRI49,2738.219265814399,OUT027
NCW54,1002.5418631339537,OUT017
FDF09,758.4862138653884,OUT017
FDP45,3728.1422801952567,OUT018
DRJ23,2688.6533275567485,OUT018
FDS59,1930.4667503142146,OUT017
FDY08,2231.114407558927,OUT046
FDX16,2461.773441375456,OUT049
FDY16,2706.6768925588963,OUT018
FDK32,2629.5508754060606,OUT035
FDQ22,712.8358057946568,OUT013
NCC31,2190.1428858751406,OUT018
FDG58,2591.026177455248,OUT049
DRF48,3041.1897284439915,OUT013
DRH36,1293.2982840475572,OUT049
NCR30,1348.9933330355748,OUT035
FDB03,1924.260348876469,OUT019
FDZ28,3516.4171760553177,OUT027
FDR35,3262.346467673537,OUT017
DRD15,5106.895945156677,OUT027
FDJ33,115.2292479229294,OUT019
FDA56,31.491216359163218,OUT010
FDP56,805.5352042445501,OUT046
NCT30,769.0394066825958,OUT046
FDK15,1707.635001064716,OUT017
FDH44,2121.486181539501,OUT018
FDV01,2539.5725196777876,OUT013
DRG03,2515.580108423896,OUT017
FDG50,2907.965147123408,OUT027
FDR16,1522.3929696261596,OUT010
FDZ60,1721.039105191605,OUT046
DRG03,2372.2985318891174,OUT045
FDS56,3933.926855201304,OUT018
FDU33,712.5561993287852,OUT045
DRD27,1752.6554306729251,OUT035
FDW22,3582.2941014176927,OUT046
DRA24,2554.54687700059,OUT045
FDF38,814.5332738193345,OUT049
FDX48,2531.7935909492085,OUT013
FDS58,2340.6260621364154,OUT018
FDC32,1490.4445349798686,OUT046
NCQ29,4024.6589336008487,OUT045
DRK39,1091.4768194862825,OUT018
NCS38,1920.1788315580943,OUT017
DRO47,1810.8685507127825,OUT013
DRG27,2146.06912000456,OUT027
FDC57,4525.512214370074,OUT027
FDS55,2337.6269707492843,OUT046
NCJ06,1619.2293497339085,OUT018
FDO01,225.71301577698966,OUT019
NCM55,2849.732493347532,OUT045
FDC52,2584.3977102586123,OUT049
FDQ15,1264.9164611571427,OUT045
NCT30,2210.2682399185546,OUT027
NCR42,1989.8649827075737,OUT027
FDD28,1110.5375995460467,OUT035
FDQ34,1757.8591466434398,OUT049
FDZ12,3726.38337062883,OUT027
DRE13,-512.7219815474447,OUT019
NCN07,203.91911078424403,OUT019
FDM28,3013.166268045061,OUT035
FDI10,2871.2339403031156,OUT017
FDQ25,2787.662621797093,OUT013
FDA38,1905.273440087732,OUT010
DRI13,3521.658792355794,OUT049
FDY20,2947.4946734274213,OUT027
NCZ53,3093.649284078099,OUT035
NCM31,2299.7188302918457,OUT013
DRB01,3087.0160981248587,OUT017
DRF37,4139.772683022729,OUT046
NCF42,2854.735453268266,OUT049
FDF16,2086.7270242856425,OUT018
FDB41,861.5952212126538,OUT013
FDR34,3675.6077376475664,OUT013
FDR15,2246.3039140666933,OUT018
NCV42,-125.83804480669392,OUT019
FDW51,3533.644534190811,OUT035
FDU36,1683.2000073421855,OUT017
FDX60,1415.8360734424862,OUT049
FDY03,1993.6039981951071,OUT035
FDW55,3919.091672604923,OUT045
FDT01,1465.002894845977,OUT010
FDG58,2537.7990538774593,OUT013
FDK21,4052.0695225447657,OUT017
NCS41,989.7907454911451,OUT019
FDS10,2830.62190185371,OUT045
NCT53,2607.145562979512,OUT046
FDJ28,2764.533286177483,OUT018
FDX44,1355.1213462806345,OUT045
FDT20,382.28431200195325,OUT018
FDO44,1880.484767325555,OUT017
NCX17,3775.3371659007976,OUT049
FDY01,1995.4938703922835,OUT017
FDJ12,4813.216400775043,OUT027
DRK35,328.19823013511404,OUT018
FDD47,782.5022119469171,OUT019
NCM53,1827.9291805049666,OUT035
FDO45,1493.5745122742048,OUT013
NCM42,-173.3573492381396,OUT010
FDE04,2909.1193287524134,OUT046
NCI30,5331.740348577307,OUT027
FDZ19,2797.2694328430175,OUT013
FDW57,2893.9370362139985,OUT013
FDA25,1724.8492824809648,OUT013
FDT22,962.8020927365988,OUT046
FDP51,1972.8625331715043,OUT013
FDD48,3320.695028857685,OUT027
FDY39,3090.7613076620905,OUT035
FDO48,1648.676484383502,OUT010
FDD23,4443.912585784716,OUT027
DRN35,2062.9633572953776,OUT027
FDT01,3553.7843622655905,OUT035
FDC20,-991.3026826744212,OUT010
DRJ35,1171.1561741515334,OUT035
FDB32,1519.0983769554389,OUT046
FDL24,2806.760462730582,OUT046
NCV42,1925.4767674861914,OUT035
FDZ46,1759.2329319844844,OUT046
FDC15,2484.251539529642,OUT013
FDD08,-1249.70663158027,OUT019
FDY50,1529.2035530326082,OUT049
FDD36,1949.6633365639523,OUT013
FDG57,2264.2144972377687,OUT027
FDL21,469.00098198114017,OUT018
FDN16,3134.6031078906694,OUT027
FDJ09,2247.7319519947437,OUT027
FDS01,951.8896521015349,OUT010
FDV33,4262.753441575072,OUT017
DRE12,1933.1448561297589,OUT017
FDR07,1592.4796164042489,OUT013
FDP48,1041.114320746291,OUT010
NCB55,1050.0102013441397,OUT035
FDQ08,1062.3931433066361,OUT013
FDR34,3843.7957374265015,OUT035
FDO33,1802.2915488458975,OUT046
FDP13,606.0758601173496,OUT045
FDX12,3991.377399846067,OUT049
NCT06,2727.793405249415,OUT049
FDR16,1478.004599525365,OUT019
FDE36,2672.5832281595563,OUT046
FDZ36,3073.7215136456634,OUT049
FDV13,1412.0729296609243,OUT045
NCZ17,740.8033029021252,OUT035
FDU56,2878.7800615713563,OUT045
FDM09,2889.5660281855785,OUT035
FDV02,2840.2886308231423,OUT017
FDS34,1579.5708373217876,OUT018
FDA11,1640.508909810197,OUT049
FDP09,3457.446994641304,OUT017
FDB29,3336.255622070497,OUT027
FDT19,2874.1272958782697,OUT017
DRH15,827.5314840827799,OUT017
FDY38,3723.9723630995695,OUT046
FDF14,3882.1418899677915,OUT027
FDN48,-415.998211355973,OUT010
FDQ12,3678.3417055406503,OUT013
NCJ43,2666.390600840283,OUT045
FDE17,586.1251350485053,OUT019
FDB05,4067.181126429318,OUT035
FDH10,2988.034141570837,OUT045
NCR06,784.1451052877172,OUT017
FDU32,1693.6758018648634,OUT018
FDD56,2883.2505526083405,OUT049
FDO36,2602.430919211584,OUT018
FDH16,-430.8770661263387,OUT010
FDX10,368.13056252024717,OUT018
FDZ37,1596.0492431590874,OUT017
FDU31,1578.3319884382747,OUT010
DRC49,2342.3104863529466,OUT049
FDL15,2361.7471923938565,OUT045
FDN32,1026.205864744873,OUT019
DRH59,2652.508048724809,OUT027
NCU29,2424.2293096621993,OUT049
FDR37,1020.5942315579146,OUT019
FDS14,2231.5305864697866,OUT018
FDU02,5032.83414733326,OUT027
FDJ08,3188.6673223316357,OUT035
NCZ06,3902.3830717144597,OUT045
FDO31,1465.0132362939253,OUT049
FDH31,1443.616328383085,OUT018
FDS58,2703.197660748958,OUT017
NCA53,2258.626826760293,OUT027
FDF50,3132.5768038138435,OUT046
NCW42,3593.397641331431,OUT049
NCQ17,2378.9156699932414,OUT045
FDK51,3910.4267845573277,OUT018
NCW41,589.9783453053889,OUT010
NCR29,987.6507115233403,OUT017
FDB08,672.6699670428178,OUT019
FDA40,2884.63537014882,OUT027
FDL14,2277.0978313149462,OUT018
FDB47,3281.8997738214193,OUT046
FDO03,3807.7638593159754,OUT035
DRK13,1189.1222035558717,OUT019
FDX13,2012.887732490995,OUT010
FDF52,2905.12181945681,OUT046
FDT11,3063.290324646559,OUT013
FDB08,2591.9443133596,OUT013
FDQ28,2248.250743893647,OUT018
FDD29,3929.3638515696916,OUT045
NCQ29,5543.376588372283,OUT027
NCO02,1078.2607449530615,OUT013
FDR56,1215.131464009649,OUT010
NCM54,2080.0486973320317,OUT049
FDP51,2053.9146515090806,OUT035
FDT38,1412.6277457528688,OUT013
FDZ20,3730.2174978264766,OUT018
FDJ53,1957.2724055112926,OUT013
FDX13,4036.84732477019,OUT049
FDP58,3621.5950258859825,OUT035
NCK31,-1055.042039452383,OUT019
FDA35,1745.5819349262174,OUT018
FDV37,2908.573462639504,OUT018
NCO07,4813.731472175676,OUT027
FDA20,2906.727908330123,OUT045
FDZ59,2848.9300586013587,OUT035
NCY17,834.6865558916758,OUT017
FDQ28,2627.9395531108885,OUT035
FDV35,2550.341554480938,OUT017
FDQ36,681.7907703533998,OUT013
FDD34,2333.417049863097,OUT018
FDK51,4131.371027152707,OUT045
FDV31,2931.4538184126914,OUT035
FDR04,1709.8701675565114,OUT035
FDR14,988.7395359119703,OUT049
DRC36,888.8377016682414,OUT010
FDE39,44.973118206983145,OUT019
FDP57,1789.4228223622194,OUT049
FDE57,2264.5539557754505,OUT046
NCN18,1778.5156723994623,OUT046
NCQ05,2115.2445595723334,OUT018
FDW47,2066.533519718615,OUT035
FDV46,2364.228033175663,OUT035
NCP29,927.5284832616753,OUT045
FDE09,1510.7413471370864,OUT018
NCU06,5050.3186122774005,OUT027
FDT19,856.6905439948418,OUT010
DRF15,2520.475508162216,OUT017
DRI51,2732.5265967387277,OUT013
NCX54,1683.862784276253,OUT013
DRE01,3804.501549896023,OUT013
NCB07,2998.7377634739605,OUT045
FDU50,2030.5487450864007,OUT035
FDG40,733.255584662842,OUT035
FDW10,2521.2667239447146,OUT018
FDX51,3157.9032324000077,OUT013
NCP17,977.4118568731149,OUT045
FDP21,3167.5439203589563,OUT035
FDL04,1614.6742423348935,OUT045
FDV23,1999.7719295302986,OUT013
FDF24,1369.5849898231031,OUT046
FDH56,3314.9071721729147,OUT027
FDB51,1122.8812534544302,OUT049
FDI58,3031.1579854306406,OUT027
FDR20,882.3926110407403,OUT013
FDC51,1754.560330910634,OUT018
FDB16,2857.3515897199836,OUT027
FDE40,1136.6647340002014,OUT049
NCM17,850.1826172092601,OUT035
FDU56,3096.4684612293227,OUT035
FDS32,410.3206800679926,OUT019
FDX02,3651.4595110047303,OUT049
FDT39,3931.8298240767995,OUT027
FDE35,1101.465298708306,OUT017
NCI42,1420.2252207188772,OUT019
DRL23,1696.0411804771575,OUT046
FDA10,1948.1686443308286,OUT046
FDA11,1577.9458819061085,OUT013
NCM06,2432.5666365452066,OUT046
NCT05,4194.298508145861,OUT035
NCQ02,1044.4938000397597,OUT010
NCY06,2144.248995505159,OUT049
FDY56,3734.2507965567743,OUT035
FDL02,1859.489177119457,OUT035
NCI06,2946.5349011777266,OUT035
FDQ14,2319.4029126354794,OUT045
FDQ12,3713.4939477110374,OUT017
FDP36,898.3855961078589,OUT046
FDK21,5421.108690590496,OUT027
FDO40,2295.5054437838994,OUT045
NCK54,-68.79930840214024,OUT019
FDY09,2541.6302335124287,OUT018
NCW30,4198.365417839561,OUT049
NCC55,2050.3169937728303,OUT027
FDE58,1638.7790360529407,OUT018
FDR39,2957.52749019406,OUT013
FDU28,3100.9096196649534,OUT049
FDH08,3712.566928832657,OUT017
FDG35,2790.5784380641744,OUT045
FDG22,748.1580322994486,OUT049
FDC34,2656.361894026106,OUT035
FDP15,3757.8293068103967,OUT018
FDK34,1889.044813289443,OUT010
FDU45,2045.1540025902368,OUT035
FDQ04,2122.6670094626093,OUT027
FDX22,3089.606038819322,OUT018
FDB45,1781.2726283080133,OUT017
NCH43,4849.3457383298555,OUT027
DRE60,3507.7022852045443,OUT046
FDD17,5190.26089647098,OUT027
NCM54,2116.4411746580254,OUT017
NCH55,2049.643347157174,OUT013
NCT06,2714.4328412396344,OUT017
FDA48,4946.758360113612,OUT027
FDY58,5059.281154700497,OUT027
FDO25,3261.024755333024,OUT045
FDN50,1522.018045374991,OUT045
FDH35,2776.317435874695,OUT035
FDK09,3516.128895779182,OUT045
FDO16,1378.178094461249,OUT013
FDW11,982.784880127341,OUT045
FDU47,3727.4869463787004,OUT027
NCQ42,127.14994034485983,OUT010
FDK55,2901.6026501993597,OUT027
FDN08,2006.2825188677734,OUT049
FDT57,3696.913671028081,OUT045
FDJ12,3055.106100306489,OUT018
DRL59,964.4254030159148,OUT017
NCN53,576.5006408951439,OUT046
FDO51,-1113.7983981822244,OUT010
FDK56,3091.3663042459075,OUT017
