Item_Identifier,Item_Outlet_Sales,Outlet_Identifier
FDP08,2933.122695014374,OUT018
FDU44,2600.3137154829874,OUT046
DRG39,830.7616902202856,OUT035
FDU32,2072.6464076058646,OUT049
FDY27,2992.887385252295,OUT049
NCP54,2027.9018623451257,OUT013
NCZ41,2050.34052142994,OUT049
DRL49,2198.256647457213,OUT013
FDI05,1264.7868571456697,OUT018
FDY56,3807.598294318361,OUT045
DRC13,2024.2520048331235,OUT013
NCV29,3019.6681576911906,OUT017
FDR24,1378.7800180334518,OUT049
FDZ34,3034.3208560944886,OUT018
FDP37,2012.0048264057973,OUT035
FDX08,4869.624425704553,OUT027
FDS57,2073.0699256273556,OUT045
NCG18,1646.2347270913288,OUT049
FDK25,2671.623275062646,OUT018
FDH53,1286.163797086866,OUT049
DRI59,3535.161377083153,OUT018
FDA52,2882.9828183898235,OUT046
FDT20,130.97137375730438,OUT010
FDE36,382.4182208431566,OUT019
FDI24,2881.7396607943638,OUT017
FDB28,3049.2302882204826,OUT018
FDV11,2877.496263133642,OUT017
FDP01,2520.2966021697857,OUT046
FDD34,4248.020526051529,OUT027
FDJ50,1146.0061626832041,OUT027
FDZ44,1941.9411845457723,OUT013
DRO59,1179.3970244103273,OUT035
DRB48,621.2248332279405,OUT045
FDR21,2762.2750304870387,OUT018
NCE42,571.9388520892774,OUT010
FDO23,1441.9691143276798,OUT046
NCE30,3378.082289493857,OUT018
FDQ22,599.7974729708735,OUT035
FDY01,1906.3147695885857,OUT045
FDS08,2901.418588091259,OUT017
FDG28,3723.355771067424,OUT018
FDQ51,759.0086935370507,OUT018
FDB05,4000.466997056488,OUT017
FDO56,1936.4292217167758,OUT049
FDE02,1431.6882761097036,OUT018
FDN45,3735.0800939131937,OUT017
FDS09,818.968165196474,OUT013
NCA54,2958.952940357286,OUT018
FDP09,568.9846755527707,OUT010
FDC53,1559.8643736495662,OUT045
NCM55,3102.3042095693613,OUT017
FDL09,2670.4024235181773,OUT018
FDA11,238.4300135931162,OUT019
FDA50,1490.1038892334607,OUT045
FDC23,2951.68409990681,OUT017
FDE22,2539.6289857639094,OUT049
FDD23,3127.5091149891878,OUT046
NCA29,2917.717770640397,OUT049
FDK38,2445.402344368931,OUT046
DRC13,2042.0534431744088,OUT046
NCP43,2974.489459604137,OUT049
FDX28,1559.2136165328075,OUT049
FDF08,1381.7590540840113,OUT049
FDZ33,2452.0611151686244,OUT046
FDD10,2898.0297064132574,OUT049
FDO58,2600.8856527820494,OUT017
FDI50,3921.3889026404445,OUT017
FDO58,2621.1022760291285,OUT045
FDX08,3045.7684664823605,OUT013
NCK17,130.97137375730438,OUT010
FDF39,4200.999297758969,OUT035
FDU45,266.5426084776089,OUT010
NCJ18,1871.530852257596,OUT018
DRC27,570.6460229174185,OUT019
DRC25,1360.5989210955333,OUT035
FDU59,2542.6689112384265,OUT035
FDU28,3049.6673406751047,OUT035
NCP30,655.5724871277827,OUT046
FDB39,884.6050365763657,OUT018
FDE41,1427.965068542286,OUT013
DRH11,130.97137375730438,OUT010
FDA58,3897.041713621089,OUT045
FDU50,1934.6325668493764,OUT046
FDM34,2039.3282447369897,OUT013
FDM44,2862.2263335560474,OUT027
FDR39,3050.3842294369997,OUT045
FDM25,2879.8659408197045,OUT045
FDQ49,2526.3666413990654,OUT049
DRH25,825.6387433098855,OUT018
FDM09,4275.378919934871,OUT027
FDL44,379.72654287763055,OUT019
NCR42,592.8812440869594,OUT018
DRL59,906.8003343266033,OUT046
FDX43,2649.034188636957,OUT013
DRK47,570.0984293581495,OUT010
FDU48,1985.117845663987,OUT018
FDY12,766.9183251194935,OUT045
NCN43,2004.3788944975263,OUT018
NCM55,3033.333870119035,OUT018
FDQ21,2991.2706462577626,OUT027
FDX13,4101.53955738427,OUT035
NCK30,5850.094137457012,OUT027
FDG20,2886.503895476868,OUT049
DRG27,612.2004583728842,OUT017
FDY14,3902.782754158141,OUT018
FDP59,1653.0162187480921,OUT035
FDU60,2770.26875325013,OUT017
NCC18,415.5425412143987,OUT019
DRJ39,3689.901574682287,OUT017
FDS07,1928.6516090906555,OUT049
FDM08,5850.094137457012,OUT027
FDP51,1994.2643126120197,OUT045
FDU16,1334.21601837616,OUT035
FDH12,1653.8327358842446,OUT013
DRE48,507.7041412419998,OUT010
NCL42,5850.094137457012,OUT027
FDR21,2848.9304445607813,OUT045
NCW29,2042.385224496118,OUT035
FDO11,4035.9461927479033,OUT013
NCM31,2081.5170573191676,OUT049
FDV35,368.2252588743104,OUT019
FDF58,985.3787736564923,OUT017
NCE43,2779.9142003152124,OUT049
FDA02,2522.097161754951,OUT035
DRL37,130.97137375730438,OUT010
FDR24,1402.5780373696118,OUT018
FDW59,1336.365256704882,OUT049
FDS22,683.7614097402271,OUT049
FDW24,756.9722311733059,OUT017
FDU24,1490.7247654061762,OUT035
FDA21,5158.610793575706,OUT027
FDH58,2940.900124225166,OUT027
FDW36,1632.6044026737352,OUT018
FDI45,4387.742826441678,OUT027
FDU01,2961.6358192754337,OUT018
FDF35,2914.6446575617633,OUT027
FDU43,572.1952354265572,OUT019
FDE24,361.2577505564419,OUT019
FDK50,2553.403736753114,OUT049
FDG31,1044.542259095609,OUT045
FDC60,1392.2656676411352,OUT045
FDL36,1425.0767386394118,OUT013
FDP21,3091.073318262697,OUT013
FDW16,1386.679926770756,OUT045
FDX02,3803.322516376092,OUT017
FDQ58,4096.321359222384,OUT027
FDT51,1732.3692309391483,OUT046
FDD59,1281.8808960884917,OUT049
NCM42,1639.9889800068256,OUT018
FDA57,610.1785678181909,OUT018
FDZ48,1742.618728280797,OUT035
FDE46,2530.500992469581,OUT045
NCZ30,279.59373859093654,OUT019
FDB56,3115.385236482117,OUT017
FDA25,2867.1647240108846,OUT027
FDD20,2068.4655734041667,OUT013
FDL25,1454.4963528845913,OUT013
NCO18,2933.013179057839,OUT049
FDJ45,593.5789425638272,OUT017
FDR12,2841.3366240529945,OUT035
NCF19,130.97137375730438,OUT010
FDK25,2686.970770873292,OUT046
NCR17,1974.6732040827237,OUT046
FDC52,2482.930626189496,OUT046
NCA54,3035.6637127991203,OUT017
FDR45,569.0420415110164,OUT010
NCM19,1931.677804006482,OUT049
FDF39,5850.094137457012,OUT027
FDX23,1526.9254077683283,OUT049
FDD58,2856.267824659514,OUT027
FDX28,1630.855675426497,OUT013
NCD31,2582.107332764923,OUT013
FDU57,2382.885743221528,OUT018
FDI27,781.4361914945646,OUT046
NCM42,1659.0768974899268,OUT046
FDD32,2222.6437385561985,OUT027
FDI34,3667.6719294761583,OUT013
NCM29,2104.7336027855,OUT049
FDG46,1806.574421349204,OUT018
DRC01,130.97137375730438,OUT010
FDB15,5850.094137457012,OUT027
NCA17,4041.9914191813364,OUT027
FDF10,2514.693470775442,OUT046
FDR26,4780.6338013606055,OUT027
FDI02,1744.9621661990784,OUT049
NCM54,277.5025275341782,OUT010
FDF14,2413.043918085458,OUT013
FDJ33,270.5147889980339,OUT010
FDM20,4049.3463716482747,OUT035
FDC03,5785.388829937228,OUT027
NCX05,1944.7459598101332,OUT046
NCM41,2788.7544219497113,OUT027
NCU29,367.38190339152936,OUT010
FDQ59,1343.9430406200463,OUT017
FDH46,240.39433156272835,OUT010
FDH09,829.2954054133545,OUT013
NCD06,758.8246575006156,OUT045
FDC15,2543.507232407669,OUT035
DRD37,1080.843955968754,OUT027
FDT28,4041.9914191813364,OUT027
FDR28,4251.427411180993,OUT027
FDT38,1358.651258657736,OUT017
FDV34,1541.815196423209,OUT027
FDY52,1020.7942373754252,OUT035
FDB34,1425.301867809603,OUT013
DRL23,1631.445805179682,OUT018
DRB24,2465.6653219368663,OUT046
FDJ50,948.975565809166,OUT046
FDQ49,2549.4412251014596,OUT035
FDP20,2011.1465705786093,OUT035
FDV19,4233.07435522337,OUT027
NCR54,3048.040925971101,OUT045
FDO09,572.185805817105,OUT010
FDS57,2080.3688710765086,OUT018
FDN10,1943.795783080222,OUT049
FDV23,2041.6191368820373,OUT049
FDY28,3628.6413514029555,OUT049
DRG51,2569.642435827745,OUT013
FDD45,239.3814752320706,OUT019
NCL18,5746.9202873824115,OUT027
NCM29,2084.2127025630475,OUT013
FDF17,5794.947006760975,OUT027
FDE22,2560.2275358280367,OUT017
FDQ22,594.2533199876326,OUT017
FDS01,3002.630576572232,OUT013
FDW35,1037.366314919702,OUT027
FDJ33,2031.0693365862912,OUT046
NCF54,2861.553561546365,OUT035
FDE09,1686.23844523184,OUT013
NCE06,2547.9967406747915,OUT045
DRH49,1284.5162215729106,OUT049
FDY43,2770.8079459034275,OUT045
NCT05,4068.887914293369,OUT017
FDZ34,3101.5338993583287,OUT045
FDL38,1367.8296161285243,OUT017
FDZ31,3104.7433792495385,OUT017
FDR14,864.1147367586918,OUT035
NCN54,1271.7198435526836,OUT049
NCC42,3005.450846093401,OUT027
FDK08,1567.189732174043,OUT017
FDP59,1650.895949415591,OUT013
FDV22,2618.719551836928,OUT035
FDD33,3863.2708598216063,OUT035
DRE60,5850.094137457012,OUT027
FDK52,3784.985483304395,OUT046
FDA02,2517.084554428012,OUT017
FDM56,1658.2183592077822,OUT049
FDE57,2068.1824177584317,OUT035
FDM32,1375.9947918652292,OUT045
NCQ30,2970.1729539206162,OUT027
FDQ27,2866.4688908138232,OUT027
FDT60,2991.966479454824,OUT027
FDU43,3935.3847299022264,OUT049
NCO55,1656.929731650231,OUT035
FDG02,3078.2623060039004,OUT045
FDJ28,3082.5790160960437,OUT013
FDP40,1746.6485887118429,OUT045
FDJ38,3101.4028636034077,OUT045
NCC54,3812.9316258929443,OUT017
NCZ41,2053.7618236579533,OUT046
FDK38,366.8816758021383,OUT019
FDU52,2407.958511079478,OUT013
FDC40,1254.2889789839253,OUT046
NCR30,1124.3277423759985,OUT017
NCN18,1742.067398740779,OUT017
FDB50,1282.438804245398,OUT035
FDG04,3067.2497812018964,OUT013
FDR26,2863.5793081906236,OUT035
NCT17,3024.8499731175234,OUT018
FDX35,5850.094137457012,OUT027
FDS12,2040.7144493131023,OUT046
NCZ29,2998.4202578963973,OUT027
FDB38,381.42394806129016,OUT010
FDP12,680.7991200731897,OUT013
FDP22,838.7069322969335,OUT046
FDS26,3850.0380833993863,OUT018
FDR52,3114.6490919844828,OUT046
DRJ13,2580.1779322002785,OUT046
FDU48,3002.6612023030675,OUT027
FDE29,965.2407482616696,OUT035
NCT29,2032.310373235659,OUT049
DRK37,3026.4737740165383,OUT018
FDK55,1378.5889982597803,OUT046
FDR07,1523.4283219971537,OUT046
FDO21,5850.094137457012,OUT027
FDK46,4170.717431543001,OUT049
FDB12,1653.1626120118726,OUT045
FDT31,5169.375047302679,OUT027
FDJ33,1994.7636692560552,OUT045
FDC26,2916.450354977186,OUT027
NCQ02,3059.886980555328,OUT045
FDP08,511.41728120294533,OUT010
FDB11,5850.094137457012,OUT027
FDV55,2465.8696012389323,OUT013
FDW20,2086.140974730681,OUT049
NCJ18,277.60086180425543,OUT019
FDC41,1186.9114509954159,OUT018
FDE14,2862.2263335560474,OUT027
FDG35,2838.389677534561,OUT013
FDF45,865.1655043432203,OUT035
FDS19,2005.8977599006446,OUT027
FDS58,380.01932805407677,OUT019
FDA26,3731.1821411085884,OUT017
FDM32,1365.8694426031382,OUT049
FDL45,2062.1411384874696,OUT046
FDZ55,2540.828418406668,OUT049
FDY37,2150.6069573961668,OUT049
FDO46,3095.294842193369,OUT046
FDQ60,2005.63367292595,OUT046
FDA19,1973.9694467181378,OUT018
FDL15,2514.093266860642,OUT046
FDM10,3362.3286608671456,OUT018
NCL05,620.3661872176032,OUT017
DRK49,130.97137375730438,OUT010
NCE18,5850.094137457012,OUT027
FDG40,630.2407338633676,OUT049
DRI59,3819.423389614603,OUT045
FDK28,4162.303136635154,OUT035
NCD06,130.97137375730438,OUT019
FDO11,569.9368954278879,OUT019
FDK27,2047.935919284893,OUT046
FDT43,1108.4218860166927,OUT027
FDD38,1627.9489997179096,OUT018
FDA16,3726.1489755234634,OUT049
FDL14,4096.321359222384,OUT027
NCM17,664.2974291638487,OUT049
FDD20,2053.7985575370235,OUT045
FDA40,1376.7446674870703,OUT045
FDL43,1278.2338440215178,OUT045
FDV15,1652.185885578387,OUT045
FDE52,1387.7644567038978,OUT046
NCL17,359.3759222346191,OUT010
NCJ31,3852.583598508787,OUT045
FDR60,1279.045640601636,OUT045
NCA18,1904.150242588432,OUT035
FDS21,1399.0507161663252,OUT027
FDW09,1273.131336515391,OUT035
FDL26,2540.34396992478,OUT035
FDS47,1380.502086293684,OUT018
FDC39,3429.9494697132714,OUT046
FDT51,1731.6345595692367,OUT035
FDK40,4227.252900507182,OUT035
NCG19,3823.6233956275246,OUT045
FDZ07,1082.4589148161047,OUT046
FDF08,2681.198867880085,OUT027
FDO04,1020.1046012326032,OUT013
FDK41,1346.8487421031093,OUT018
FDP15,4026.501650982624,OUT049
NCD43,1633.073719643043,OUT018
NCP18,2459.618594754968,OUT013
FDZ51,1446.3269268394722,OUT046
DRH13,1661.3110620471498,OUT035
FDF38,624.7792055008572,OUT045
NCI43,764.1272944160743,OUT045
FDM38,1284.7385744746725,OUT027
FDS03,1224.0982539237425,OUT013
DRJ47,2841.4030975768146,OUT017
FDT50,232.80384218338202,OUT010
FDV02,2871.9700632535196,OUT046
NCG18,1652.6552025476942,OUT017
FDW52,2628.0455412703686,OUT046
FDS40,599.1230955470683,OUT035
FDN31,3109.01637162743,OUT017
FDA37,1989.2653074205111,OUT045
FDA15,4099.76668372061,OUT046
FDL39,3056.5164730088254,OUT046
FDJ53,1992.64015367421,OUT045
FDX22,3545.438348513364,OUT013
NCZ42,3956.447318077224,OUT045
FDD56,4426.3279636149055,OUT027
FDD40,3017.7843838326617,OUT017
FDS50,3644.3092491900748,OUT013
NCN14,3044.0614318299363,OUT013
FDT15,3103.397397239264,OUT013
NCS18,2888.662625877026,OUT027
NCO26,268.52790336207573,OUT010
FDF58,1000.4460899239583,OUT018
NCB19,1428.6548382646638,OUT013
FDH26,2079.755141023194,OUT017
DRB24,4089.863697823397,OUT027
FDA49,1363.2742692738059,OUT018
FDB32,1504.1785645403024,OUT045
FDI36,3099.2776625821407,OUT017
NCA17,363.5262721848376,OUT010
FDH22,2007.560437147808,OUT013
NCM26,2460.440811721666,OUT018
FDT15,5150.85681600931,OUT027
FDB16,1372.4595083121503,OUT018
NCP54,2991.2706462577626,OUT027
FDJ36,1649.1603532601978,OUT013
FDO28,1969.8538123035312,OUT045
FDU09,1016.6005850418737,OUT013
FDF29,2068.23288032643,OUT017
FDY08,2045.9214073901933,OUT013
DRJ59,592.5396404703333,OUT018
FDT23,2006.056744262223,OUT027
FDU15,592.1558467794347,OUT018
FDT47,1538.0903681193167,OUT013
FDI53,385.43645133262413,OUT019
FDR59,3904.0210806506943,OUT018
FDD53,617.4160209965562,OUT035
FDY51,3691.44572559028,OUT017
FDT04,640.7010720885388,OUT049
FDU51,2874.6360259156445,OUT049
FDG14,2487.381281470655,OUT035
NCU06,3772.997015967951,OUT045
DRG25,3118.225272069316,OUT046
DRH49,1333.7089935533668,OUT035
FDN15,2081.8743260917663,OUT035
FDL43,1221.1969109695149,OUT018
NCT18,3127.007406643505,OUT049
NCB31,4020.1396706058044,OUT013
FDK57,1948.0455471103758,OUT035
FDY04,381.96382431119594,OUT019
NCP54,2054.060789335307,OUT046
FDF41,3772.629939557475,OUT013
FDM01,1653.1626120118726,OUT045
FDW03,1653.1599973137886,OUT045
FDF28,2011.6960285371763,OUT045
FDY37,2120.767404316897,OUT017
FDQ03,3904.0357407470165,OUT017
FDP51,2946.641228672315,OUT027
FDJ40,1723.8092141542315,OUT017
FDC32,1437.0054270027413,OUT049
DRI49,2260.8246332294466,OUT027
NCW54,862.9066864441339,OUT017
FDF09,594.5949236042587,OUT017
FDP45,3801.263085001119,OUT018
DRJ23,2947.3892434384143,OUT018
FDS59,1723.3104153287254,OUT017
FDY08,2052.284255126146,OUT046
FDX16,2500.5589055933697,OUT049
FDY16,2974.5844163639376,OUT018
FDK32,2550.748936628505,OUT035
FDQ22,694.401714230199,OUT013
NCC31,2407.55479326842,OUT018
FDG58,2465.749820941992,OUT049
DRF48,3091.0634808920863,OUT013
DRH36,1093.8881300245935,OUT049
NCR30,1172.4123341936815,OUT035
FDB03,572.4883287579652,OUT019
FDZ28,3002.6612023030675,OUT027
FDR35,3098.8349435692503,OUT017
DRD15,5850.094137457012,OUT027
FDJ33,279.48198677936557,OUT019
FDA56,270.6604223248716,OUT010
FDP56,788.6870835643857,OUT046
NCT30,788.6870835643857,OUT046
FDK15,1619.7068832496393,OUT017
FDH44,2450.8063652594847,OUT018
FDV01,2478.394149093629,OUT013
DRG03,2504.0209723679927,OUT017
FDG50,2694.6900909656442,OUT027
FDR16,571.1654513612623,OUT010
FDZ60,1658.046538073512,OUT046
DRG03,2522.355424257202,OUT045
FDS56,3908.2006552751955,OUT018
FDU33,746.0599356856078,OUT045
DRD27,1556.500216714538,OUT035
FDW22,3744.090097084409,OUT046
DRA24,2627.612820724214,OUT045
FDF38,644.4641677270507,OUT049
FDX48,2486.382512901913,OUT013
FDS58,2491.704537906517,OUT018
FDC32,1442.3156100689523,OUT046
NCQ29,4030.232940477026,OUT045
DRK39,1349.7874776065082,OUT018
NCS38,1894.531679406494,OUT017
DRO47,1742.0226143946816,OUT013
DRG27,1037.6590457178609,OUT027
FDC57,5727.366756069978,OUT027
FDS55,2443.6042038427986,OUT046
NCJ06,1956.4804574512114,OUT018
FDO01,283.4897984558452,OUT019
NCM55,3089.557369772911,OUT045
FDC52,2478.8675566035245,OUT049
FDQ15,1286.9672904426004,OUT045
NCT30,1102.3866395803982,OUT027
NCR42,1025.113449376759,OUT027
FDD28,864.7728221416769,OUT035
FDQ34,1645.7654101220216,OUT049
FDZ12,3044.682362217562,OUT027
DRE13,199.92131310535748,OUT019
NCN07,283.6918715508518,OUT019
FDM28,3049.3605508863216,OUT035
FDI10,2890.5704296386784,OUT017
FDQ25,2804.070386358903,OUT013
FDA38,569.1920132556795,OUT010
DRI13,3613.8049246237492,OUT049
FDY20,2705.4344551522436,OUT027
NCZ53,3093.5701931379276,OUT035
NCM31,2395.8746535703044,OUT013
DRB01,3115.691793311749,OUT017
DRF37,4086.2188368431907,OUT046
NCF42,2884.38533309891,OUT049
FDF16,2368.027050197018,OUT018
FDB41,817.1123323624134,OUT013
FDR34,3726.588373622135,OUT013
FDR15,2403.9660205264363,OUT018
NCV42,273.5416839225788,OUT019
FDW51,3634.7042398783956,OUT035
FDU36,1535.8752332262613,OUT017
FDX60,1304.895317608044,OUT049
FDY03,1891.7651472416826,OUT035
FDW55,4058.191309460173,OUT045
FDT01,570.4933229537664,OUT010
FDG58,2429.2599736366105,OUT013
FDK21,4116.090171538983,OUT017
NCS41,464.66266732011405,OUT019
FDS10,2996.222851801751,OUT045
NCT53,2535.833654660498,OUT046
FDJ28,3006.5726396258015,OUT018
FDX44,1375.0082113233657,OUT045
FDT20,604.0783446117207,OUT018
FDO44,1684.1943241946474,OUT017
NCX17,3761.242642206948,OUT049
FDY01,1909.0296737058181,OUT017
FDJ12,5850.094137457012,OUT027
DRK35,592.8812440869594,OUT018
FDD47,388.7923556306412,OUT019
NCM53,1655.7737488542618,OUT035
FDO45,1425.4189530925025,OUT013
NCM42,254.40232630528928,OUT010
FDE04,2960.9300761247105,OUT046
NCI30,5850.094137457012,OUT027
FDZ19,2872.487492926841,OUT013
FDW57,2870.376651696284,OUT013
FDA25,1649.1603532601978,OUT013
FDT22,976.4721736632627,OUT046
FDP51,1954.3364025721144,OUT013
FDD48,2940.900124225166,OUT027
FDY39,3133.924726419166,OUT035
FDO48,572.0888238339405,OUT010
FDD23,5158.610793575706,OUT027
DRN35,1025.113449376759,OUT027
FDT01,3673.9566399254627,OUT035
FDC20,130.97137375730438,OUT010
DRJ35,1001.9524083703476,OUT035
FDB32,1443.0081663521755,OUT046
FDL24,2917.63074339613,OUT046
NCV42,1806.4850903941663,OUT035
FDZ46,1664.6388346641481,OUT046
FDC15,2477.0086813710504,OUT013
FDD08,130.97137375730438,OUT019
FDY50,1380.243187022232,OUT049
FDD36,2012.0647699103183,OUT013
FDG57,1101.5250226016442,OUT027
FDL21,610.1785678181909,OUT018
FDN16,2862.9221667531087,OUT027
FDJ09,1099.5490877762068,OUT027
FDS01,426.24442159362184,OUT010
FDV33,4139.089459958286,OUT017
DRE12,1893.8839486143008,OUT017
FDR07,1536.006859437465,OUT013
FDP48,469.4787695687051,OUT010
NCB55,865.6555162484942,OUT035
FDQ08,1106.902994706115,OUT013
FDR34,3862.5528186712977,OUT035
FDO33,1748.3083558346677,OUT046
FDP13,618.3226851994572,OUT045
FDX12,3919.6631985404138,OUT049
NCT06,2673.6992243629297,OUT049
FDR16,570.3561502732683,OUT019
FDE36,2559.911437553531,OUT046
FDZ36,3155.177771225618,OUT049
FDV13,1371.6594500782544,OUT045
NCZ17,600.1812666617722,OUT035
FDU56,3072.8155865339013,OUT045
FDM09,2879.497755986718,OUT035
FDV02,2870.921985700327,OUT017
FDS34,1803.3839607088782,OUT018
FDA11,1500.88442500558,OUT049
FDP09,3637.0774967934926,OUT017
FDB29,2938.3373020370836,OUT027
FDT19,2886.460509399591,OUT017
DRH15,644.433006770504,OUT017
FDY38,3740.6769631898396,OUT046
FDF14,4059.9516536301685,OUT027
FDN48,230.46013740782712,OUT010
FDQ12,3728.140386348152,OUT013
NCJ43,2869.6550954864115,OUT045
FDE17,364.5784368445184,OUT019
FDB05,3995.7417499915596,OUT035
FDH10,3009.051681940115,OUT045
NCR06,612.5438461308031,OUT017
FDU32,1998.3082124622304,OUT018
FDD56,2897.84016503123,OUT049
FDO36,2926.0281248047722,OUT018
FDH16,226.227831063311,OUT010
FDX10,591.8230729722554,OUT018
FDZ37,1377.255151768864,OUT017
FDU31,570.4264068048943,OUT010
DRC49,2086.343161844522,OUT049
FDL15,2521.4615039583978,OUT045
FDN32,492.602019146237,OUT019
DRH59,1449.8419476601975,OUT027
NCU29,2458.4298397098555,OUT049
FDR37,469.3004029803536,OUT019
FDS14,2418.748041047919,OUT018
FDU02,5850.094137457012,OUT027
FDJ08,3101.902774995858,OUT035
NCZ06,3972.8129420016717,OUT045
FDO31,1313.4145431512663,OUT049
FDH31,1616.9222812705602,OUT018
FDS58,2559.7828424093163,OUT017
NCA53,1102.140479472862,OUT027
FDF50,3117.95119702768,OUT046
NCW42,3682.4005324827403,OUT049
NCQ17,2483.3066030518603,OUT045
FDK51,3929.070722102956,OUT018
NCW41,375.7779946043663,OUT010
NCR29,860.2298306238773,OUT017
FDB08,379.8334322131504,OUT019
FDA40,2526.186120002633,OUT027
FDL14,2449.246756376129,OUT018
FDB47,3554.6126796548556,OUT046
FDO03,3889.073281644684,OUT035
DRK13,517.8099841854103,OUT019
FDX13,569.226174092641,OUT010
FDF52,3139.6559975636865,OUT046
FDT11,3092.94581976678,OUT013
FDB08,2498.7513295240847,OUT013
FDQ28,2456.9388106198635,OUT018
FDD29,4125.665646593455,OUT045
NCQ29,5850.094137457012,OUT027
NCO02,1224.9986873440616,OUT013
FDR56,513.9216447569596,OUT010
NCM54,2045.7774529083918,OUT049
FDP51,1913.6911184827577,OUT035
FDT38,1424.0865654930385,OUT013
FDZ20,3808.0594861833524,OUT018
FDJ53,1996.6524643822759,OUT013
FDX13,4032.999376269568,OUT049
FDP58,3723.483924606432,OUT035
NCK31,130.97137375730438,OUT019
FDA35,1961.5831111760892,OUT018
FDV37,3025.225418134728,OUT018
NCO07,5850.094137457012,OUT027
FDA20,3113.287602305652,OUT045
FDZ59,2733.917781775888,OUT035
NCY17,653.1486391120228,OUT017
FDQ28,2547.759036034757,OUT035
FDV35,2512.3935927453376,OUT017
FDQ36,680.7991200731897,OUT013
FDD34,2498.936243206101,OUT018
FDK51,4160.380999830942,OUT045
FDV31,2869.9012931721677,OUT035
FDR04,1521.20731582991,OUT035
FDR14,885.2222136129501,OUT049
DRC36,419.3367493666488,OUT010
FDE39,279.74082892973166,OUT019
FDP57,1645.1142220921472,OUT049
FDE57,2100.7715243561115,OUT046
NCN18,1743.952342130673,OUT046
NCQ05,2405.561441959419,OUT018
FDW47,1982.518856104345,OUT035
FDV46,2081.001558482728,OUT035
NCP29,1036.2492133117476,OUT045
FDE09,1697.1844451572024,OUT018
NCU06,5850.094137457012,OUT027
FDT19,417.4351004149209,OUT010
DRF15,2505.842329465081,OUT017
DRI51,2761.0043113106613,OUT013
NCX54,1651.0423426793716,OUT013
DRE01,3804.258002626491,OUT013
NCB07,2992.664400437015,OUT045
FDU50,1894.4567058951234,OUT035
FDG40,599.1230955470683,OUT035
FDW10,2736.824266151054,OUT018
FDX51,3073.106375160937,OUT013
NCP17,1046.1679261049285,OUT045
FDP21,3105.2052341884987,OUT035
FDL04,1651.5346975485124,OUT045
FDV23,2006.897873581049,OUT013
FDF24,1333.7026892373347,OUT046
FDH56,2938.3373020370836,OUT027
FDB51,992.1179768106865,OUT049
FDI58,2835.1000389937294,OUT027
FDR20,817.3208745106989,OUT013
FDC51,2006.3039931836001,OUT018
FDB16,2526.040946234811,OUT027
FDE40,970.9642030443424,OUT049
NCM17,633.9862478346142,OUT035
FDU56,3101.444371685051,OUT035
FDS32,287.39310971710694,OUT019
FDX02,3709.7080672844763,OUT049
FDT39,4086.6397609616706,OUT027
FDE35,864.7728221416769,OUT017
NCI42,567.525313609683,OUT019
DRL23,1651.027288084334,OUT046
FDA10,2040.092187977013,OUT046
FDA11,1511.6951479210902,OUT013
NCM06,2455.815501618187,OUT046
NCT05,4115.694144853052,OUT035
NCQ02,490.8296922868965,OUT010
NCY06,2062.205383094161,OUT049
FDY56,3780.337935047155,OUT035
FDL02,1652.5114239819977,OUT035
NCI06,2934.251015853798,OUT035
FDQ14,2459.7030065875297,OUT045
FDQ12,3819.3018198470395,OUT017
FDP36,788.0993198402233,OUT046
FDK21,5850.094137457012,OUT027
FDO40,2518.842450662078,OUT045
NCK54,276.6241018107466,OUT019
FDY09,2839.316645047153,OUT018
NCW30,4105.417444014205,OUT049
NCC55,1025.113449376759,OUT027
FDE58,1878.9947833601082,OUT018
FDR39,3052.07441585352,OUT013
FDU28,3064.674072553998,OUT049
FDH08,3824.8326919389824,OUT017
FDG35,2836.1881261502585,OUT045
FDG22,630.2407338633676,OUT049
FDC34,2590.4786057504766,OUT035
FDP15,3794.4137173557824,OUT018
FDK34,570.0623959668591,OUT010
FDU45,1920.5322845311102,OUT035
FDQ04,1036.1010516876265,OUT027
FDX22,3383.466664060377,OUT018
FDB45,1651.027288084334,OUT017
NCH43,5850.094137457012,OUT027
DRE60,3661.5970952819735,OUT046
FDD17,5850.094137457012,OUT027
NCM54,2019.995495498902,OUT017
NCH55,2044.2711630833371,OUT013
NCT06,2612.1675534840037,OUT017
FDA48,5850.094137457012,OUT027
FDY58,5850.094137457012,OUT027
FDO25,3616.5555966650836,OUT045
FDN50,1487.3080513786801,OUT045
FDH35,2612.7411150464704,OUT035
FDK09,3749.3296287999938,OUT045
FDO16,1421.7074892156743,OUT013
FDW11,1049.9334911093383,OUT045
FDU47,3006.1466792904625,OUT027
NCQ42,277.8663801148611,OUT010
FDK55,2694.6900909656442,OUT027
FDN08,1935.8393319996842,OUT049
FDT57,3944.076294566671,OUT045
FDJ12,3359.7502469125293,OUT018
DRL59,787.257162778957,OUT017
NCN53,634.9056970579431,OUT046
FDO51,130.97137375730438,OUT010
FDK56,3103.426363656443,OUT017
FDY12,815.7243724474264,OUT035
FDU15,599.1230955470683,OUT035
FDQ19,4003.2567776796645,OUT046
DRF15,2524.1767813542897,OUT045
DRE25,237.4267055039571,OUT019
FDK57,1907.9982646403287,OUT018
FDD33,570.1665836051035,OUT010
FDR34,5850.094137457012,OUT027
